,URL,Worldwide
3187,https://www.boxofficemojo.com/movies/?id=hamburgerhill.htm,
3188,https://www.boxofficemojo.com/movies/?id=pick-upartist.htm,
3189,https://www.boxofficemojo.com/movies/?id=bedroomwindow.htm,
3190,https://www.boxofficemojo.com/movies/?id=lessthanzero.htm,
3191,https://www.boxofficemojo.com/movies/?id=extremeprejudice.htm,
3192,https://www.boxofficemojo.com/movies/?id=disorderlies.htm,
3193,https://www.boxofficemojo.com/movies/?id=hopeandglory.htm,
3194,https://www.boxofficemojo.com/movies/?id=hidden.htm,
3195,https://www.boxofficemojo.com/movies/?id=mylifeasadog.htm,"$8,345,266"
3196,https://www.boxofficemojo.com/movies/?id=house2.htm,
3197,https://www.boxofficemojo.com/movies/?id=ironweed.htm,
3198,https://www.boxofficemojo.com/movies/?id=hidingout.htm,
3199,https://www.boxofficemojo.com/movies/?id=chipmunkadventure.htm,
3200,https://www.boxofficemojo.com/movies/?id=topgun.htm,"$356,830,601"
3201,https://www.boxofficemojo.com/movies/?id=platoon.htm,
3202,https://www.boxofficemojo.com/movies/?id=startrek4.htm,
3203,https://www.boxofficemojo.com/movies/?id=aliens.htm,"$131,060,248"
3204,https://www.boxofficemojo.com/movies/?id=ruthlesspeople.htm,
3205,https://www.boxofficemojo.com/movies/?id=downandoutinbeverlyhills.htm,
3206,https://www.boxofficemojo.com/movies/?id=standbyme.htm,
3207,https://www.boxofficemojo.com/movies/?id=cobra.htm,
3208,https://www.boxofficemojo.com/movies/?id=policeacademy3.htm,
3209,https://www.boxofficemojo.com/movies/?id=peggysuegotmarried.htm,
3210,https://www.boxofficemojo.com/movies/?id=shortcircuit.htm,
3211,https://www.boxofficemojo.com/movies/?id=fly.htm,"$60,629,159"
3212,https://www.boxofficemojo.com/movies/?id=littleshopofhorrors.htm,
3213,https://www.boxofficemojo.com/movies/?id=runningscared.htm,"$38,500,726"
3214,https://www.boxofficemojo.com/movies/?id=gungho.htm,
3215,https://www.boxofficemojo.com/movies/?id=nothingincommon.htm,
3216,https://www.boxofficemojo.com/movies/?id=ladyandthetramp86.htm,
3217,https://www.boxofficemojo.com/movies/?id=hoosiers.htm,
3218,https://www.boxofficemojo.com/movies/?id=wildcats.htm,
3219,https://www.boxofficemojo.com/movies/?id=heartburn.htm,
3220,https://www.boxofficemojo.com/movies/?id=ironeagle.htm,
3221,https://www.boxofficemojo.com/movies/?id=toughguys.htm,
3222,https://www.boxofficemojo.com/movies/?id=fx.htm,
3223,https://www.boxofficemojo.com/movies/?id=house.htm,
3224,https://www.boxofficemojo.com/movies/?id=jojodanceryourlifeiscalling.htm,
3225,https://www.boxofficemojo.com/movies/?id=songofthesouth86.htm,
3226,https://www.boxofficemojo.com/movies/?id=howardtheduck.htm,"$37,962,774"
3227,https://www.boxofficemojo.com/movies/?id=armedanddangerous.htm,
3228,https://www.boxofficemojo.com/movies/?id=youngblood.htm,
3229,https://www.boxofficemojo.com/movies/?id=psycho3.htm,
3230,https://www.boxofficemojo.com/movies/?id=sweetliberty.htm,
3231,https://www.boxofficemojo.com/movies/?id=extremities.htm,
3232,https://www.boxofficemojo.com/movies/?id=aprilfoolsday.htm,
3233,https://www.boxofficemojo.com/movies/?id=clubparadise.htm,
3234,https://www.boxofficemojo.com/movies/?id=brightonbeachmemoirs.htm,
3235,https://www.boxofficemojo.com/movies/?id=bigtroubleinlittlechina.htm,
3236,https://www.boxofficemojo.com/movies/?id=murphyslaw.htm,
3237,https://www.boxofficemojo.com/movies/?id=deadlyfriend.htm,
3238,https://www.boxofficemojo.com/movies/?id=bluevelvet.htm,
3239,https://www.boxofficemojo.com/movies/?id=wiseguys.htm,
3240,https://www.boxofficemojo.com/movies/?id=lucas.htm,
3241,https://www.boxofficemojo.com/movies/?id=texaschainsawmassacre2.htm,
3242,https://www.boxofficemojo.com/movies/?id=quicksilver.htm,
3243,https://www.boxofficemojo.com/movies/?id=witchboard.htm,
3244,https://www.boxofficemojo.com/movies/?id=nameoftherose.htm,
3245,https://www.boxofficemojo.com/movies/?id=bluecity.htm,
3246,https://www.boxofficemojo.com/movies/?id=9andonehalfweeks.htm,
3247,https://www.boxofficemojo.com/movies/?id=justbetweenfriends.htm,
3248,https://www.boxofficemojo.com/movies/?id=mylittlepony.htm,
3249,https://www.boxofficemojo.com/movies/?id=transformers.htm,"$5,849,647"
3250,https://www.boxofficemojo.com/movies/?id=crocodiledundee.htm,"$328,203,506"
3251,https://www.boxofficemojo.com/movies/?id=karatekid2.htm,
3252,https://www.boxofficemojo.com/movies/?id=backtoschool.htm,
3253,https://www.boxofficemojo.com/movies/?id=goldenchild.htm,
3254,https://www.boxofficemojo.com/movies/?id=ferrisbuellersdayoff.htm,
3255,https://www.boxofficemojo.com/movies/?id=colorofmoney.htm,
3256,https://www.boxofficemojo.com/movies/?id=legaleagles.htm,"$93,151,591"
3257,https://www.boxofficemojo.com/movies/?id=americantail.htm,"$84,542,002"
3258,https://www.boxofficemojo.com/movies/?id=heartbreakridge.htm,
3259,https://www.boxofficemojo.com/movies/?id=poltergeist2.htm,
3260,https://www.boxofficemojo.com/movies/?id=prettyinpink.htm,
3261,https://www.boxofficemojo.com/movies/?id=threeamigos.htm,
3262,https://www.boxofficemojo.com/movies/?id=aboutlastnight.htm,
3263,https://www.boxofficemojo.com/movies/?id=moneypit.htm,"$54,999,651"
3264,https://www.boxofficemojo.com/movies/?id=hannahandhersisters.htm,
3265,https://www.boxofficemojo.com/movies/?id=childrenofalessergod.htm,
3266,https://www.boxofficemojo.com/movies/?id=jumpinjackflash.htm,
3267,https://www.boxofficemojo.com/movies/?id=soulman.htm,
3268,https://www.boxofficemojo.com/movies/?id=greatmousedetective.htm,
3269,https://www.boxofficemojo.com/movies/?id=morningafter.htm,
3270,https://www.boxofficemojo.com/movies/?id=crimesoftheheart.htm,
3271,https://www.boxofficemojo.com/movies/?id=roomwithaview.htm,
3272,https://www.boxofficemojo.com/movies/?id=friday13th6.htm,
3273,https://www.boxofficemojo.com/movies/?id=flightofthenavigator.htm,
3274,https://www.boxofficemojo.com/movies/?id=deltaforce.htm,"$17,768,900"
3275,https://www.boxofficemojo.com/movies/?id=mission.htm,
3276,https://www.boxofficemojo.com/movies/?id=rawdeal.htm,
3277,https://www.boxofficemojo.com/movies/?id=legend.htm,
3278,https://www.boxofficemojo.com/movies/?id=sleepingbeauty86.htm,
3279,https://www.boxofficemojo.com/movies/?id=mosquitocoast.htm,
3280,https://www.boxofficemojo.com/movies/?id=onecrazysummer.htm,
3281,https://www.boxofficemojo.com/movies/?id=critters.htm,
3282,https://www.boxofficemojo.com/movies/?id=labyrinth.htm,"$13,758,362"
3283,https://www.boxofficemojo.com/movies/?id=nomercy.htm,
3284,https://www.boxofficemojo.com/movies/?id=firewalker.htm,
3285,https://www.boxofficemojo.com/movies/?id=underthecherrymoon.htm,
3286,https://www.boxofficemojo.com/movies/?id=spacecamp.htm,
3287,https://www.boxofficemojo.com/movies/?id=manhunter.htm,
3288,https://www.boxofficemojo.com/movies/?id=carebearsmovie2.htm,
3289,https://www.boxofficemojo.com/movies/?id=somethingwild.htm,
3290,https://www.boxofficemojo.com/movies/?id=hauntedhoneymoon.htm,
3291,https://www.boxofficemojo.com/movies/?id=bestoftimes.htm,"$7,790,931"
3292,https://www.boxofficemojo.com/movies/?id=maximumoverdrive.htm,
3293,https://www.boxofficemojo.com/movies/?id=boywhocouldfly.htm,
3294,https://www.boxofficemojo.com/movies/?id=shesgottahaveit.htm,
3295,https://www.boxofficemojo.com/movies/?id=trickortreat.htm,"$6,797,218"
3296,https://www.boxofficemojo.com/movies/?id=blackmoonrising.htm,
3297,https://www.boxofficemojo.com/movies/?id=finemess.htm,
3298,https://www.boxofficemojo.com/movies/?id=highlander.htm,
3299,https://www.boxofficemojo.com/movies/?id=hitcher.htm,"$5,844,868"
3300,https://www.boxofficemojo.com/movies/?id=backtothefuture.htm,"$381,109,762"
3301,https://www.boxofficemojo.com/movies/?id=rocky4.htm,"$300,473,716"
3302,https://www.boxofficemojo.com/movies/?id=outofafrica.htm,"$227,514,205"
3303,https://www.boxofficemojo.com/movies/?id=jewelofthenile.htm,"$96,773,200"
3304,https://www.boxofficemojo.com/movies/?id=goonies.htm,
3305,https://www.boxofficemojo.com/movies/?id=policeacademy2.htm,
3306,https://www.boxofficemojo.com/movies/?id=viewtoakill.htm,
3307,https://www.boxofficemojo.com/movies/?id=mask85.htm,
3308,https://www.boxofficemojo.com/movies/?id=whitenights.htm,
3309,https://www.boxofficemojo.com/movies/?id=peeweesbigadventure.htm,
3310,https://www.boxofficemojo.com/movies/?id=et85.htm,"$455,406,554"
3311,https://www.boxofficemojo.com/movies/?id=stelmosfire.htm,
3312,https://www.boxofficemojo.com/movies/?id=commando.htm,"$57,491,000"
3313,https://www.boxofficemojo.com/movies/?id=101dalmatians85.htm,
3314,https://www.boxofficemojo.com/movies/?id=murphysromance.htm,
3315,https://www.boxofficemojo.com/movies/?id=desperatelyseekingsusan.htm,
3316,https://www.boxofficemojo.com/movies/?id=lastdragon.htm,
3317,https://www.boxofficemojo.com/movies/?id=frightnight.htm,
3318,https://www.boxofficemojo.com/movies/?id=emeraldforest.htm,
3319,https://www.boxofficemojo.com/movies/?id=santaclausthemovie.htm,
3320,https://www.boxofficemojo.com/movies/?id=friday13th5.htm,
3321,https://www.boxofficemojo.com/movies/?id=porkysrevenge.htm,
3322,https://www.boxofficemojo.com/movies/?id=volunteers.htm,
3323,https://www.boxofficemojo.com/movies/?id=yearofthedragon.htm,
3324,https://www.boxofficemojo.com/movies/?id=surething.htm,
3325,https://www.boxofficemojo.com/movies/?id=toliveanddieinla.htm,
3326,https://www.boxofficemojo.com/movies/?id=kissofthespiderwoman.htm,
3327,https://www.boxofficemojo.com/movies/?id=kingsolomonsmines.htm,
3328,https://www.boxofficemojo.com/movies/?id=clue.htm,
3329,https://www.boxofficemojo.com/movies/?id=returnofthelivingdead.htm,
3330,https://www.boxofficemojo.com/movies/?id=tomboy.htm,
3331,https://www.boxofficemojo.com/movies/?id=onemagicchristmas.htm,
3332,https://www.boxofficemojo.com/movies/?id=visionquest.htm,
3333,https://www.boxofficemojo.com/movies/?id=perfect.htm,
3334,https://www.boxofficemojo.com/movies/?id=silverbullet.htm,
3335,https://www.boxofficemojo.com/movies/?id=lifeforce.htm,
3336,https://www.boxofficemojo.com/movies/?id=starwars685.htm,
3337,https://www.boxofficemojo.com/movies/?id=krushgroove.htm,
3338,https://www.boxofficemojo.com/movies/?id=missinginaction2.htm,
3339,https://www.boxofficemojo.com/movies/?id=movingviolations.htm,
3340,https://www.boxofficemojo.com/movies/?id=americanninja.htm,
3341,https://www.boxofficemojo.com/movies/?id=lostinamerica.htm,
3342,https://www.boxofficemojo.com/movies/?id=brazil.htm,
3343,https://www.boxofficemojo.com/movies/?id=journeyofnattygann.htm,
3344,https://www.boxofficemojo.com/movies/?id=tuffturf.htm,
3345,https://www.boxofficemojo.com/movies/?id=target.htm,
3346,https://www.boxofficemojo.com/movies/?id=manwithoneredshoe.htm,
3347,https://www.boxofficemojo.com/movies/?id=secretadmirer.htm,
3348,https://www.boxofficemojo.com/movies/?id=twiceinalifetime.htm,
3349,https://www.boxofficemojo.com/movies/?id=daryl.htm,
3350,https://www.boxofficemojo.com/movies/?id=rambo2.htm,"$300,400,432"
3351,https://www.boxofficemojo.com/movies/?id=colorpurple.htm,
3352,https://www.boxofficemojo.com/movies/?id=cocoon.htm,"$85,313,124"
3353,https://www.boxofficemojo.com/movies/?id=witness.htm,
3354,https://www.boxofficemojo.com/movies/?id=spieslikeus.htm,
3355,https://www.boxofficemojo.com/movies/?id=fletch.htm,"$59,612,888"
3356,https://www.boxofficemojo.com/movies/?id=europeanvacation.htm,
3357,https://www.boxofficemojo.com/movies/?id=breakfastclub.htm,"$51,525,171"
3358,https://www.boxofficemojo.com/movies/?id=palerider.htm,
3359,https://www.boxofficemojo.com/movies/?id=brewstersmillions.htm,"$45,833,132"
3360,https://www.boxofficemojo.com/movies/?id=jaggededge.htm,
3361,https://www.boxofficemojo.com/movies/?id=madmaxbeyondthunderdome.htm,
3362,https://www.boxofficemojo.com/movies/?id=teenwolf.htm,
3363,https://www.boxofficemojo.com/movies/?id=silverado.htm,
3364,https://www.boxofficemojo.com/movies/?id=elmst2.htm,
3365,https://www.boxofficemojo.com/movies/?id=prizzishonor.htm,
3366,https://www.boxofficemojo.com/movies/?id=agnesofgod.htm,
3367,https://www.boxofficemojo.com/movies/?id=summerrental.htm,
3368,https://www.boxofficemojo.com/movies/?id=weirdscience.htm,"$38,934,048"
3369,https://www.boxofficemojo.com/movies/?id=carebearsmovie.htm,
3370,https://www.boxofficemojo.com/movies/?id=blackcauldron.htm,
3371,https://www.boxofficemojo.com/movies/?id=codeofsilence.htm,
3372,https://www.boxofficemojo.com/movies/?id=youngsherlockholmes.htm,
3373,https://www.boxofficemojo.com/movies/?id=ladyhawke.htm,
3374,https://www.boxofficemojo.com/movies/?id=invasionusa.htm,
3375,https://www.boxofficemojo.com/movies/?id=falconandthesnowman.htm,
3376,https://www.boxofficemojo.com/movies/?id=deathwish3.htm,
3377,https://www.boxofficemojo.com/movies/?id=baby.htm,
3378,https://www.boxofficemojo.com/movies/?id=remowilliams.htm,
3379,https://www.boxofficemojo.com/movies/?id=chorusline.htm,
3380,https://www.boxofficemojo.com/movies/?id=followthatbird.htm,
3381,https://www.boxofficemojo.com/movies/?id=catseye.htm,
3382,https://www.boxofficemojo.com/movies/?id=realgenius.htm,
3383,https://www.boxofficemojo.com/movies/?id=compromisingpositions.htm,
3384,https://www.boxofficemojo.com/movies/?id=enemymine.htm,
3385,https://www.boxofficemojo.com/movies/?id=justoneoftheguys.htm,
3386,https://www.boxofficemojo.com/movies/?id=returntooz.htm,
3387,https://www.boxofficemojo.com/movies/?id=gotcha.htm,
3388,https://www.boxofficemojo.com/movies/?id=purpleroseofcairo.htm,
3389,https://www.boxofficemojo.com/movies/?id=afterhours.htm,
3390,https://www.boxofficemojo.com/movies/?id=betteroffdead.htm,
3391,https://www.boxofficemojo.com/movies/?id=oncebitten.htm,
3392,https://www.boxofficemojo.com/movies/?id=explorers.htm,
3393,https://www.boxofficemojo.com/movies/?id=ghostbusters85.htm,
3394,https://www.boxofficemojo.com/movies/?id=sweetdreams.htm,
3395,https://www.boxofficemojo.com/movies/?id=mischief.htm,
3396,https://www.boxofficemojo.com/movies/?id=thatwasthenthisisnow.htm,
3397,https://www.boxofficemojo.com/movies/?id=stick.htm,
3398,https://www.boxofficemojo.com/movies/?id=fantasia85.htm,
3399,https://www.boxofficemojo.com/movies/?id=runawaytrain.htm,
3400,https://www.boxofficemojo.com/movies/?id=beverlyhillscop.htm,"$316,360,478"
3401,https://www.boxofficemojo.com/movies/?id=indianajonesandthetempleofdoom.htm,"$333,107,271"
3402,https://www.boxofficemojo.com/movies/?id=karatekid.htm,
3403,https://www.boxofficemojo.com/movies/?id=footloose.htm,
3404,https://www.boxofficemojo.com/movies/?id=startrek3.htm,
3405,https://www.boxofficemojo.com/movies/?id=purplerain.htm,
3406,https://www.boxofficemojo.com/movies/?id=tightrope.htm,
3407,https://www.boxofficemojo.com/movies/?id=greystoke.htm,
3408,https://www.boxofficemojo.com/movies/?id=2010.htm,
3409,https://www.boxofficemojo.com/movies/?id=bachelorparty.htm,
3410,https://www.boxofficemojo.com/movies/?id=terminator.htm,"$78,371,200"
3411,https://www.boxofficemojo.com/movies/?id=allofme.htm,
3412,https://www.boxofficemojo.com/movies/?id=killingfields.htm,
3413,https://www.boxofficemojo.com/movies/?id=conanthedestroyer.htm,
3414,https://www.boxofficemojo.com/movies/?id=godsmustbecrazy.htm,
3415,https://www.boxofficemojo.com/movies/?id=laststarfighter.htm,
3416,https://www.boxofficemojo.com/movies/?id=teachers.htm,
3417,https://www.boxofficemojo.com/movies/?id=pinocchio84.htm,
3418,https://www.boxofficemojo.com/movies/?id=mickiandmaude.htm,
3419,https://www.boxofficemojo.com/movies/?id=muppetstakemanhattan.htm,
3420,https://www.boxofficemojo.com/movies/?id=womaninred.htm,
3421,https://www.boxofficemojo.com/movies/?id=flamingokid.htm,
3422,https://www.boxofficemojo.com/movies/?id=junglebook84.htm,
3423,https://www.boxofficemojo.com/movies/?id=soldiersstory.htm,
3424,https://www.boxofficemojo.com/movies/?id=ohgodyoudevil.htm,
3425,https://www.boxofficemojo.com/movies/?id=weekendpass.htm,
3426,https://www.boxofficemojo.com/movies/?id=hotdogthemovie.htm,
3427,https://www.boxofficemojo.com/movies/?id=unfaithfullyyours.htm,
3428,https://www.boxofficemojo.com/movies/?id=blameitonrio.htm,
3429,https://www.boxofficemojo.com/movies/?id=angel.htm,
3430,https://www.boxofficemojo.com/movies/?id=firestarter.htm,
3431,https://www.boxofficemojo.com/movies/?id=breakin2.htm,
3432,https://www.boxofficemojo.com/movies/?id=nightofthecomet.htm,
3433,https://www.boxofficemojo.com/movies/?id=icepirates.htm,
3434,https://www.boxofficemojo.com/movies/?id=irreconcilabledifferences.htm,
3435,https://www.boxofficemojo.com/movies/?id=upthecreek.htm,
3436,https://www.boxofficemojo.com/movies/?id=tank.htm,
3437,https://www.boxofficemojo.com/movies/?id=hardtohold.htm,
3438,https://www.boxofficemojo.com/movies/?id=broadwaydannyrose.htm,
3439,https://www.boxofficemojo.com/movies/?id=thiefofhearts.htm,
3440,https://www.boxofficemojo.com/movies/?id=cloakanddagger.htm,
3441,https://www.boxofficemojo.com/movies/?id=bolero.htm,
3442,https://www.boxofficemojo.com/movies/?id=oxfordblues.htm,
3443,https://www.boxofficemojo.com/movies/?id=1984.htm,
3444,https://www.boxofficemojo.com/movies/?id=philadelphiaexperiment.htm,
3445,https://www.boxofficemojo.com/movies/?id=justthewayyouare.htm,
3446,https://www.boxofficemojo.com/movies/?id=ninja3.htm,
3447,https://www.boxofficemojo.com/movies/?id=hardbodies.htm,
3448,https://www.boxofficemojo.com/movies/?id=popeofgreenwichvillage.htm,
3449,https://www.boxofficemojo.com/movies/?id=swingshift.htm,
3450,https://www.boxofficemojo.com/movies/?id=ghostbusters.htm,"$295,212,467"
3451,https://www.boxofficemojo.com/movies/?id=gremlins.htm,
3452,https://www.boxofficemojo.com/movies/?id=policeacademy.htm,
3453,https://www.boxofficemojo.com/movies/?id=romancingthestone.htm,"$86,572,238"
3454,https://www.boxofficemojo.com/movies/?id=splash.htm,
3455,https://www.boxofficemojo.com/movies/?id=amadeus.htm,
3456,https://www.boxofficemojo.com/movies/?id=natural.htm,
3457,https://www.boxofficemojo.com/movies/?id=revengeofthenerds.htm,
3458,https://www.boxofficemojo.com/movies/?id=breakin.htm,
3459,https://www.boxofficemojo.com/movies/?id=reddawn.htm,
3460,https://www.boxofficemojo.com/movies/?id=cityheat.htm,
3461,https://www.boxofficemojo.com/movies/?id=placesintheheart.htm,
3462,https://www.boxofficemojo.com/movies/?id=friday13th4.htm,
3463,https://www.boxofficemojo.com/movies/?id=dune.htm,
3464,https://www.boxofficemojo.com/movies/?id=starman.htm,
3465,https://www.boxofficemojo.com/movies/?id=cannonballrun2.htm,
3466,https://www.boxofficemojo.com/movies/?id=passagetoindia.htm,
3467,https://www.boxofficemojo.com/movies/?id=protocol.htm,
3468,https://www.boxofficemojo.com/movies/?id=cottonclub.htm,
3469,https://www.boxofficemojo.com/movies/?id=elmst.htm,
3470,https://www.boxofficemojo.com/movies/?id=moscowonthehudson.htm,
3471,https://www.boxofficemojo.com/movies/?id=sixteencandles.htm,
3472,https://www.boxofficemojo.com/movies/?id=missinginaction.htm,
3473,https://www.boxofficemojo.com/movies/?id=againstallodds.htm,
3474,https://www.boxofficemojo.com/movies/?id=rhinestone.htm,
3475,https://www.boxofficemojo.com/movies/?id=topsecret.htm,
3476,https://www.boxofficemojo.com/movies/?id=neverendingstory.htm,
3477,https://www.boxofficemojo.com/movies/?id=bestdefense.htm,
3478,https://www.boxofficemojo.com/movies/?id=lassiter.htm,
3479,https://www.boxofficemojo.com/movies/?id=johnnydangerously.htm,
3480,https://www.boxofficemojo.com/movies/?id=beatstreet.htm,
3481,https://www.boxofficemojo.com/movies/?id=childrenofthecorn.htm,
3482,https://www.boxofficemojo.com/movies/?id=supergirl.htm,
3483,https://www.boxofficemojo.com/movies/?id=evilthatmendo.htm,
3484,https://www.boxofficemojo.com/movies/?id=dreamscape.htm,
3485,https://www.boxofficemojo.com/movies/?id=river.htm,
3486,https://www.boxofficemojo.com/movies/?id=fallinginlove.htm,
3487,https://www.boxofficemojo.com/movies/?id=wildlife.htm,
3488,https://www.boxofficemojo.com/movies/?id=wheretheboysare.htm,
3489,https://www.boxofficemojo.com/movies/?id=terrorintheaisles.htm,
3490,https://www.boxofficemojo.com/movies/?id=country.htm,
3491,https://www.boxofficemojo.com/movies/?id=bodydouble.htm,
3492,https://www.boxofficemojo.com/movies/?id=bounty.htm,
3493,https://www.boxofficemojo.com/movies/?id=reckless.htm,
3494,https://www.boxofficemojo.com/movies/?id=streetsoffire.htm,
3495,https://www.boxofficemojo.com/movies/?id=littledrummergirl.htm,
3496,https://www.boxofficemojo.com/movies/?id=iceman.htm,
3497,https://www.boxofficemojo.com/movies/?id=alphabetcity.htm,
3498,https://www.boxofficemojo.com/movies/?id=runaway.htm,
3499,https://www.boxofficemojo.com/movies/?id=razorsedge.htm,
3500,https://www.boxofficemojo.com/movies/?id=starwars6.htm,"$475,106,177"
3501,https://www.boxofficemojo.com/movies/?id=flashdance.htm,
3502,https://www.boxofficemojo.com/movies/?id=wargames.htm,
3503,https://www.boxofficemojo.com/movies/?id=suddenimpact.htm,
3504,https://www.boxofficemojo.com/movies/?id=mrmom.htm,
3505,https://www.boxofficemojo.com/movies/?id=nationallampoonsvacation.htm,
3506,https://www.boxofficemojo.com/movies/?id=bigchill.htm,
3507,https://www.boxofficemojo.com/movies/?id=jaws3d.htm,"$87,987,055"
3508,https://www.boxofficemojo.com/movies/?id=bluethunder.htm,
3509,https://www.boxofficemojo.com/movies/?id=silkwood.htm,
3510,https://www.boxofficemojo.com/movies/?id=porkys2.htm,
3511,https://www.boxofficemojo.com/movies/?id=snowwhite83.htm,
3512,https://www.boxofficemojo.com/movies/?id=twilightzone.htm,
3513,https://www.boxofficemojo.com/movies/?id=highroadtochina.htm,
3514,https://www.boxofficemojo.com/movies/?id=springbreak.htm,
3515,https://www.boxofficemojo.com/movies/?id=mytutor.htm,
3516,https://www.boxofficemojo.com/movies/?id=rightstuff.htm,
3517,https://www.boxofficemojo.com/movies/?id=christine.htm,
3518,https://www.boxofficemojo.com/movies/?id=deadzone.htm,
3519,https://www.boxofficemojo.com/movies/?id=christmasstory.htm,
3520,https://www.boxofficemojo.com/movies/?id=valleygirl.htm,
3521,https://www.boxofficemojo.com/movies/?id=krull.htm,
3522,https://www.boxofficemojo.com/movies/?id=richardpryorhereandnow.htm,
3523,https://www.boxofficemojo.com/movies/?id=gorkypark.htm,
3524,https://www.boxofficemojo.com/movies/?id=montypythonsmeaningoflife.htm,
3525,https://www.boxofficemojo.com/movies/?id=privateschool.htm,
3526,https://www.boxofficemojo.com/movies/?id=entity.htm,
3527,https://www.boxofficemojo.com/movies/?id=tobeornottobe.htm,
3528,https://www.boxofficemojo.com/movies/?id=lonewolfmcquade.htm,
3529,https://www.boxofficemojo.com/movies/?id=swordinthestone83.htm,
3530,https://www.boxofficemojo.com/movies/?id=zelig.htm,
3531,https://www.boxofficemojo.com/movies/?id=raiders83.htm,
3532,https://www.boxofficemojo.com/movies/?id=manwholovedwomen.htm,
3533,https://www.boxofficemojo.com/movies/?id=houseonsororityrow.htm,
3534,https://www.boxofficemojo.com/movies/?id=dealofthecentury.htm,
3535,https://www.boxofficemojo.com/movies/?id=yearoflivingdangerously.htm,
3536,https://www.boxofficemojo.com/movies/?id=lovesick.htm,
3537,https://www.boxofficemojo.com/movies/?id=badboys83.htm,
3538,https://www.boxofficemojo.com/movies/?id=strangebrew.htm,
3539,https://www.boxofficemojo.com/movies/?id=somethingwickedthiswaycomes.htm,
3540,https://www.boxofficemojo.com/movies/?id=romanticcomedy.htm,
3541,https://www.boxofficemojo.com/movies/?id=nightmares.htm,
3542,https://www.boxofficemojo.com/movies/?id=ostermanweekend.htm,
3543,https://www.boxofficemojo.com/movies/?id=sting2.htm,
3544,https://www.boxofficemojo.com/movies/?id=chainedheat.htm,
3545,https://www.boxofficemojo.com/movies/?id=hunger.htm,
3546,https://www.boxofficemojo.com/movies/?id=porkys83.htm,
3547,https://www.boxofficemojo.com/movies/?id=smokeyandthebandit3.htm,
3548,https://www.boxofficemojo.com/movies/?id=starchamber.htm,
3549,https://www.boxofficemojo.com/movies/?id=vertigo83.htm,
3550,https://www.boxofficemojo.com/movies/?id=termsofendearment.htm,
3551,https://www.boxofficemojo.com/movies/?id=tradingplaces.htm,
3552,https://www.boxofficemojo.com/movies/?id=octopussy.htm,
3553,https://www.boxofficemojo.com/movies/?id=stayingalive.htm,
3554,https://www.boxofficemojo.com/movies/?id=riskybusiness.htm,
3555,https://www.boxofficemojo.com/movies/?id=superman3.htm,
3556,https://www.boxofficemojo.com/movies/?id=neversayneveragain.htm,
3557,https://www.boxofficemojo.com/movies/?id=scarface.htm,"$65,884,703"
3558,https://www.boxofficemojo.com/movies/?id=yentl.htm,
3559,https://www.boxofficemojo.com/movies/?id=psycho2.htm,
3560,https://www.boxofficemojo.com/movies/?id=uncommonvalor.htm,
3561,https://www.boxofficemojo.com/movies/?id=nevercrywolf.htm,
3562,https://www.boxofficemojo.com/movies/?id=easymoney.htm,
3563,https://www.boxofficemojo.com/movies/?id=outsiders.htm,
3564,https://www.boxofficemojo.com/movies/?id=twoofakind.htm,
3565,https://www.boxofficemojo.com/movies/?id=class.htm,
3566,https://www.boxofficemojo.com/movies/?id=cujo.htm,
3567,https://www.boxofficemojo.com/movies/?id=recuers83.htm,
3568,https://www.boxofficemojo.com/movies/?id=breathless.htm,
3569,https://www.boxofficemojo.com/movies/?id=maxduganreturns.htm,
3570,https://www.boxofficemojo.com/movies/?id=alltherightmoves.htm,
3571,https://www.boxofficemojo.com/movies/?id=spacehunter.htm,
3572,https://www.boxofficemojo.com/movies/?id=dccab.htm,
3573,https://www.boxofficemojo.com/movies/?id=stillsmokin.htm,
3574,https://www.boxofficemojo.com/movies/?id=educatingrita.htm,
3575,https://www.boxofficemojo.com/movies/?id=survivors.htm,
3576,https://www.boxofficemojo.com/movies/?id=revengeoftheninja.htm,
3577,https://www.boxofficemojo.com/movies/?id=strokerace.htm,
3578,https://www.boxofficemojo.com/movies/?id=blackstallionreturns.htm,
3579,https://www.boxofficemojo.com/movies/?id=deathstalker.htm,
3580,https://www.boxofficemojo.com/movies/?id=lordsofdiscipline.htm,
3581,https://www.boxofficemojo.com/movies/?id=smurfsandthemagicflute.htm,
3582,https://www.boxofficemojo.com/movies/?id=hercules83.htm,
3583,https://www.boxofficemojo.com/movies/?id=doctordetroit.htm,
3584,https://www.boxofficemojo.com/movies/?id=manwithtwobrains.htm,
3585,https://www.boxofficemojo.com/movies/?id=brainstorm.htm,
3586,https://www.boxofficemojo.com/movies/?id=withoutatrace.htm,
3587,https://www.boxofficemojo.com/movies/?id=rearwindow83.htm,
3588,https://www.boxofficemojo.com/movies/?id=tendermercies.htm,
3589,https://www.boxofficemojo.com/movies/?id=10tomidnight.htm,
3590,https://www.boxofficemojo.com/movies/?id=fannyandalexander.htm,
3591,https://www.boxofficemojo.com/movies/?id=goldenseal.htm,
3592,https://www.boxofficemojo.com/movies/?id=star80.htm,
3593,https://www.boxofficemojo.com/movies/?id=amityville3d.htm,
3594,https://www.boxofficemojo.com/movies/?id=beyondthelimit.htm,
3595,https://www.boxofficemojo.com/movies/?id=localhero.htm,
