,URL,Widest Theaters
330,https://www.boxofficemojo.com/movies/?id=uncle.htm,"3,673 theaters"
331,https://www.boxofficemojo.com/movies/?id=mcfarland.htm,"2,792 theaters"
332,https://www.boxofficemojo.com/movies/?id=everest2015.htm,"$7,222,035"
333,https://www.boxofficemojo.com/movies/?id=krampus.htm,"2,919 theaters"
334,https://www.boxofficemojo.com/movies/?id=ageofadaline.htm,"3,070 theaters"
335,https://www.boxofficemojo.com/movies/?id=thelongestride.htm,"3,371 theaters"
336,https://www.boxofficemojo.com/movies/?id=pan.htm,"3,515 theaters"
337,https://www.boxofficemojo.com/movies/?id=concussion2015.htm,"2,841 theaters"
338,https://www.boxofficemojo.com/movies/?id=womaningold.htm,"$2,091,551"
339,https://www.boxofficemojo.com/movies/?id=cybernatural.htm,"2,775 theaters"
340,https://www.boxofficemojo.com/movies/?id=papertowns.htm,"3,031 theaters"
341,https://www.boxofficemojo.com/movies/?id=crimsonpeak.htm,"2,991 theaters"
342,https://www.boxofficemojo.com/movies/?id=pointbreak2015.htm,"2,910 theaters"
343,https://www.boxofficemojo.com/movies/?id=lastwitchhunter.htm,"3,082 theaters"
344,https://www.boxofficemojo.com/movies/?id=rickiandtheflash.htm,"2,064 theaters"
345,https://www.boxofficemojo.com/movies/?id=runallnight.htm,"3,171 theaters"
346,https://www.boxofficemojo.com/movies/?id=lazarus.htm,"2,666 theaters"
347,https://www.boxofficemojo.com/movies/?id=heartofthesea.htm,"3,103 theaters"
348,https://www.boxofficemojo.com/movies/?id=hitman47.htm,"3,273 theaters"
349,https://www.boxofficemojo.com/movies/?id=blackorwhite.htm,"1,823 theaters"
350,https://www.boxofficemojo.com/movies/?id=jurassicpark4.htm,"4,291 theaters"
351,https://www.boxofficemojo.com/movies/?id=pixar2014.htm,"4,158 theaters"
352,https://www.boxofficemojo.com/movies/?id=minions.htm,"4,311 theaters"
353,https://www.boxofficemojo.com/movies/?id=scott2016.htm,"3,854 theaters"
354,https://www.boxofficemojo.com/movies/?id=bond24.htm,"3,929 theaters"
355,https://www.boxofficemojo.com/movies/?id=pitchperfect2.htm,"3,660 theaters"
356,https://www.boxofficemojo.com/movies/?id=antman.htm,"3,868 theaters"
357,https://www.boxofficemojo.com/movies/?id=hoteltransylvania2.htm,"3,768 theaters"
358,https://www.boxofficemojo.com/movies/?id=spongebob2.htm,"3,680 theaters"
359,https://www.boxofficemojo.com/movies/?id=sanandreas.htm,"3,812 theaters"
360,https://www.boxofficemojo.com/movies/?id=daddyshome.htm,"3,483 theaters"
361,https://www.boxofficemojo.com/movies/?id=peanuts2015.htm,"3,902 theaters"
362,https://www.boxofficemojo.com/movies/?id=pixar2013.htm,"3,749 theaters"
363,https://www.boxofficemojo.com/movies/?id=trainwreck15.htm,"3,171 theaters"
364,https://www.boxofficemojo.com/movies/?id=1952.htm,"3,972 theaters"
365,https://www.boxofficemojo.com/movies/?id=terminator2015.htm,"3,783 theaters"
366,https://www.boxofficemojo.com/movies/?id=nest.htm,"2,978 theaters"
367,https://www.boxofficemojo.com/movies/?id=mazerunner2.htm,"3,792 theaters"
368,https://www.boxofficemojo.com/movies/?id=goosebumps.htm,"3,618 theaters"
369,https://www.boxofficemojo.com/movies/?id=paddington.htm,"3,355 theaters"
370,https://www.boxofficemojo.com/movies/?id=coldwar2015.htm,"2,873 theaters"
371,https://www.boxofficemojo.com/movies/?id=bigshort.htm,"$705,527"
372,https://www.boxofficemojo.com/movies/?id=magicmike2.htm,"3,376 theaters"
373,https://www.boxofficemojo.com/movies/?id=kevinhart15.htm,"3,003 theaters"
374,https://www.boxofficemojo.com/movies/?id=newline15.htm,"3,430 theaters"
375,https://www.boxofficemojo.com/movies/?id=joy.htm,"2,924 theaters"
376,https://www.boxofficemojo.com/movies/?id=thehatefuleight.htm,"$4,610,676"
377,https://www.boxofficemojo.com/movies/?id=southpaw2015.htm,"2,772 theaters"
378,https://www.boxofficemojo.com/movies/?id=poltergeist2015.htm,"3,242 theaters"
379,https://www.boxofficemojo.com/movies/?id=sicario.htm,"$401,288"
380,https://www.boxofficemojo.com/movies/?id=spotlight.htm,"$295,009"
381,https://www.boxofficemojo.com/movies/?id=blumhousejuly2015.htm,"2,503 theaters"
382,https://www.boxofficemojo.com/movies/?id=xmas2015.htm,"2,960 theaters"
383,https://www.boxofficemojo.com/movies/?id=max2015.htm,"2,870 theaters"
384,https://www.boxofficemojo.com/movies/?id=brooklyn.htm,"$187,281"
385,https://www.boxofficemojo.com/movies/?id=boynextdoor.htm,"2,615 theaters"
386,https://www.boxofficemojo.com/movies/?id=witherspoonvergara.htm,"3,037 theaters"
387,https://www.boxofficemojo.com/movies/?id=duff.htm,"2,622 theaters"
388,https://www.boxofficemojo.com/movies/?id=bestexotic2.htm,"2,022 theaters"
389,https://www.boxofficemojo.com/movies/?id=entourage.htm,"3,108 theaters"
390,https://www.boxofficemojo.com/movies/?id=chappie.htm,"3,201 theaters"
391,https://www.boxofficemojo.com/movies/?id=walkinthewoods.htm,"2,158 theaters"
392,https://www.boxofficemojo.com/movies/?id=sinister2.htm,"2,799 theaters"
393,https://www.boxofficemojo.com/movies/?id=coup.htm,"3,415 theaters"
394,https://www.boxofficemojo.com/movies/?id=womaninblack2.htm,"2,602 theaters"
395,https://www.boxofficemojo.com/movies/?id=lovethecoopers.htm,"2,603 theaters"
396,https://www.boxofficemojo.com/movies/?id=exmachina.htm,"$237,264"
397,https://www.boxofficemojo.com/movies/?id=newlinehorror2015.htm,"2,720 theaters"
398,https://www.boxofficemojo.com/movies/?id=almanac.htm,"2,900 theaters"
399,https://www.boxofficemojo.com/movies/?id=crowe2014.htm,"2,815 theaters"
400,https://www.boxofficemojo.com/movies/?id=americansniper.htm,"$633,456"
401,https://www.boxofficemojo.com/movies/?id=marvel2014a.htm,"4,088 theaters"
402,https://www.boxofficemojo.com/movies/?id=lego.htm,"3,890 theaters"
403,https://www.boxofficemojo.com/movies/?id=transformers4.htm,"4,233 theaters"
404,https://www.boxofficemojo.com/movies/?id=xmen2014.htm,"4,001 theaters"
405,https://www.boxofficemojo.com/movies/?id=dawnoftheapes.htm,"3,969 theaters"
406,https://www.boxofficemojo.com/movies/?id=godzilla2012.htm,"3,952 theaters"
407,https://www.boxofficemojo.com/movies/?id=tmnt2013.htm,"3,980 theaters"
408,https://www.boxofficemojo.com/movies/?id=howtotrainyourdragon2.htm,"4,268 theaters"
409,https://www.boxofficemojo.com/movies/?id=divergent.htm,"3,936 theaters"
410,https://www.boxofficemojo.com/movies/?id=ridealong.htm,"2,867 theaters"
411,https://www.boxofficemojo.com/movies/?id=intothewoods.htm,"2,833 theaters"
412,https://www.boxofficemojo.com/movies/?id=faultinourstars.htm,"3,340 theaters"
413,https://www.boxofficemojo.com/movies/?id=nightatthemuseum3.htm,"3,914 theaters"
414,https://www.boxofficemojo.com/movies/?id=300sequel.htm,"3,490 theaters"
415,https://www.boxofficemojo.com/movies/?id=equalizer.htm,"3,236 theaters"
416,https://www.boxofficemojo.com/movies/?id=allyouneediskill.htm,"3,505 theaters"
417,https://www.boxofficemojo.com/movies/?id=heavenisforreal.htm,"3,048 theaters"
418,https://www.boxofficemojo.com/movies/?id=dumberto.htm,"3,188 theaters"
419,https://www.boxofficemojo.com/movies/?id=fury2014.htm,"3,313 theaters"
420,https://www.boxofficemojo.com/movies/?id=newlinehorror.htm,"3,215 theaters"
421,https://www.boxofficemojo.com/movies/?id=penguinsofmadagascar.htm,"3,775 theaters"
422,https://www.boxofficemojo.com/movies/?id=monumentsmen.htm,"3,083 theaters"
423,https://www.boxofficemojo.com/movies/?id=purge2.htm,"2,856 theaters"
424,https://www.boxofficemojo.com/movies/?id=thinklikeaman2.htm,"2,225 theaters"
425,https://www.boxofficemojo.com/movies/?id=nutjob.htm,"3,472 theaters"
426,https://www.boxofficemojo.com/movies/?id=sonofgod.htm,"3,271 theaters"
427,https://www.boxofficemojo.com/movies/?id=planes2.htm,"3,839 theaters"
428,https://www.boxofficemojo.com/movies/?id=dracula.htm,"2,900 theaters"
429,https://www.boxofficemojo.com/movies/?id=100foot.htm,"2,167 theaters"
430,https://www.boxofficemojo.com/movies/?id=selma.htm,"$571,450"
431,https://www.boxofficemojo.com/movies/?id=ouija.htm,"2,899 theaters"
432,https://www.boxofficemojo.com/movies/?id=jackryan.htm,"3,387 theaters"
433,https://www.boxofficemojo.com/movies/?id=bookoflife14.htm,"3,113 theaters"
434,https://www.boxofficemojo.com/movies/?id=intothestorm.htm,"3,434 theaters"
435,https://www.boxofficemojo.com/movies/?id=jerseyboys.htm,"2,905 theaters"
436,https://www.boxofficemojo.com/movies/?id=giver.htm,"3,003 theaters"
437,https://www.boxofficemojo.com/movies/?id=needforspeed.htm,"3,115 theaters"
438,https://www.boxofficemojo.com/movies/?id=johnwick.htm,"2,589 theaters"
439,https://www.boxofficemojo.com/movies/?id=dolphintale2.htm,"3,656 theaters"
440,https://www.boxofficemojo.com/movies/?id=echo.htm,"3,230 theaters"
441,https://www.boxofficemojo.com/movies/?id=wild2014.htm,"$606,810"
442,https://www.boxofficemojo.com/movies/?id=theoryofeverything.htm,"$208,763"
443,https://www.boxofficemojo.com/movies/?id=gambler.htm,"2,494 theaters"
444,https://www.boxofficemojo.com/movies/?id=nightcrawlers.htm,"2,766 theaters"
445,https://www.boxofficemojo.com/movies/?id=getonup.htm,"2,469 theaters"
446,https://www.boxofficemojo.com/movies/?id=bewarethenight.htm,"3,049 theaters"
447,https://www.boxofficemojo.com/movies/?id=draftday.htm,"2,781 theaters"
448,https://www.boxofficemojo.com/movies/?id=bestofme.htm,"2,936 theaters"
449,https://www.boxofficemojo.com/movies/?id=areweofficiallydating.htm,"2,809 theaters"
450,https://www.boxofficemojo.com/movies/?id=hungergames3.htm,"4,151 theaters"
451,https://www.boxofficemojo.com/movies/?id=marvel14b.htm,"3,938 theaters"
452,https://www.boxofficemojo.com/movies/?id=hobbit3.htm,"3,875 theaters"
453,https://www.boxofficemojo.com/movies/?id=maleficient.htm,"3,948 theaters"
454,https://www.boxofficemojo.com/movies/?id=disney2014.htm,"3,773 theaters"
455,https://www.boxofficemojo.com/movies/?id=amazingspiderman2.htm,"4,324 theaters"
456,https://www.boxofficemojo.com/movies/?id=21jumpstreet2.htm,"3,426 theaters"
457,https://www.boxofficemojo.com/movies/?id=interstellar.htm,"3,561 theaters"
458,https://www.boxofficemojo.com/movies/?id=gonegirl.htm,"3,284 theaters"
459,https://www.boxofficemojo.com/movies/?id=townies.htm,"3,311 theaters"
460,https://www.boxofficemojo.com/movies/?id=rio2.htm,"3,975 theaters"
461,https://www.boxofficemojo.com/movies/?id=lucy.htm,"3,202 theaters"
462,https://www.boxofficemojo.com/movies/?id=unbroken.htm,"3,301 theaters"
463,https://www.boxofficemojo.com/movies/?id=mrpeabodyandsherman.htm,"3,951 theaters"
464,https://www.boxofficemojo.com/movies/?id=mazerunner.htm,"3,638 theaters"
465,https://www.boxofficemojo.com/movies/?id=noah.htm,"3,571 theaters"
466,https://www.boxofficemojo.com/movies/?id=nonstop.htm,"3,183 theaters"
467,https://www.boxofficemojo.com/movies/?id=imitationgame.htm,"$479,352"
468,https://www.boxofficemojo.com/movies/?id=annie2014.htm,"3,197 theaters"
469,https://www.boxofficemojo.com/movies/?id=tammy.htm,"3,465 theaters"
470,https://www.boxofficemojo.com/movies/?id=otherwoman14.htm,"3,306 theaters"
471,https://www.boxofficemojo.com/movies/?id=letsbecops.htm,"3,140 theaters"
472,https://www.boxofficemojo.com/movies/?id=hercules2014.htm,"3,595 theaters"
473,https://www.boxofficemojo.com/movies/?id=alexanderbadday.htm,"3,117 theaters"
474,https://www.boxofficemojo.com/movies/?id=exodus.htm,"3,503 theaters"
475,https://www.boxofficemojo.com/movies/?id=godsnotdead.htm,"1,860 theaters"
476,https://www.boxofficemojo.com/movies/?id=grandbudapesthotel.htm,"$811,166"
477,https://www.boxofficemojo.com/movies/?id=robocop2013.htm,"3,372 theaters"
478,https://www.boxofficemojo.com/movies/?id=horriblebosses2.htm,"3,400 theaters"
479,https://www.boxofficemojo.com/movies/?id=nogooddeed13.htm,"2,175 theaters"
480,https://www.boxofficemojo.com/movies/?id=muppets2.htm,"3,194 theaters"
481,https://www.boxofficemojo.com/movies/?id=laika2014.htm,"3,464 theaters"
482,https://www.boxofficemojo.com/movies/?id=ifistay.htm,"3,157 theaters"
483,https://www.boxofficemojo.com/movies/?id=aboutlastnight14.htm,"2,253 theaters"
484,https://www.boxofficemojo.com/movies/?id=judge.htm,"3,003 theaters"
485,https://www.boxofficemojo.com/movies/?id=blended.htm,"3,555 theaters"
486,https://www.boxofficemojo.com/movies/?id=stvincent.htm,"$109,878"
487,https://www.boxofficemojo.com/movies/?id=millionwaystodie.htm,"3,160 theaters"
488,https://www.boxofficemojo.com/movies/?id=birdman.htm,"$424,397"
489,https://www.boxofficemojo.com/movies/?id=expendables3.htm,"3,221 theaters"
490,https://www.boxofficemojo.com/movies/?id=sextape.htm,"3,062 theaters"
491,https://www.boxofficemojo.com/movies/?id=milliondollararm.htm,"3,019 theaters"
492,https://www.boxofficemojo.com/movies/?id=thisiswhereileaveyou.htm,"2,868 theaters"
493,https://www.boxofficemojo.com/movies/?id=paranormalactivity5.htm,"2,883 theaters"
494,https://www.boxofficemojo.com/movies/?id=chef.htm,"$204,961"
495,https://www.boxofficemojo.com/movies/?id=threedaystokill.htm,"2,872 theaters"
496,https://www.boxofficemojo.com/movies/?id=whenthegamestandstall.htm,"2,766 theaters"
497,https://www.boxofficemojo.com/movies/?id=oculus.htm,"2,648 theaters"
498,https://www.boxofficemojo.com/movies/?id=walktombstones.htm,"2,714 theaters"
499,https://www.boxofficemojo.com/movies/?id=boyhood.htm,"$387,618"
500,https://www.boxofficemojo.com/movies/?id=catchingfire.htm,"4,163 theaters"
501,https://www.boxofficemojo.com/movies/?id=frozen2013.htm,"$243,390"
502,https://www.boxofficemojo.com/movies/?id=superman2012.htm,"4,207 theaters"
503,https://www.boxofficemojo.com/movies/?id=monstersinc2.htm,"4,004 theaters"
504,https://www.boxofficemojo.com/movies/?id=fast6.htm,"3,771 theaters"
505,https://www.boxofficemojo.com/movies/?id=startrek12.htm,"3,907 theaters"
506,https://www.boxofficemojo.com/movies/?id=worldwarz.htm,"3,607 theaters"
507,https://www.boxofficemojo.com/movies/?id=bullockmccarthy.htm,"3,184 theaters"
508,https://www.boxofficemojo.com/movies/?id=davido2013.htm,"$740,455"
509,https://www.boxofficemojo.com/movies/?id=conjuring.htm,"3,115 theaters"
510,https://www.boxofficemojo.com/movies/?id=grownups2.htm,"3,491 theaters"
511,https://www.boxofficemojo.com/movies/?id=anchorman2.htm,"3,507 theaters"
512,https://www.boxofficemojo.com/movies/?id=gijoe2.htm,"3,734 theaters"
513,https://www.boxofficemojo.com/movies/?id=nowyouseeme.htm,"3,082 theaters"
514,https://www.boxofficemojo.com/movies/?id=butler.htm,"3,330 theaters"
515,https://www.boxofficemojo.com/movies/?id=leafmen.htm,"3,894 theaters"
516,https://www.boxofficemojo.com/movies/?id=badgrandpa.htm,"3,345 theaters"
517,https://www.boxofficemojo.com/movies/?id=rogenhilluntitled.htm,"3,055 theaters"
518,https://www.boxofficemojo.com/movies/?id=42.htm,"3,405 theaters"
519,https://www.boxofficemojo.com/movies/?id=planes.htm,"3,716 theaters"
520,https://www.boxofficemojo.com/movies/?id=oblivion.htm,"3,792 theaters"
521,https://www.boxofficemojo.com/movies/?id=savingmrbanks.htm,"$413,373"
522,https://www.boxofficemojo.com/movies/?id=2guns.htm,"3,028 theaters"
523,https://www.boxofficemojo.com/movies/?id=mama.htm,"2,781 theaters"
524,https://www.boxofficemojo.com/movies/?id=smurfs2.htm,"3,867 theaters"
525,https://www.boxofficemojo.com/movies/?id=percyjackson2.htm,"3,080 theaters"
526,https://www.boxofficemojo.com/movies/?id=warmbodies.htm,"3,009 theaters"
527,https://www.boxofficemojo.com/movies/?id=purge.htm,"2,591 theaters"
528,https://www.boxofficemojo.com/movies/?id=endersgame.htm,"3,407 theaters"
529,https://www.boxofficemojo.com/movies/?id=1000ae.htm,"3,401 theaters"
530,https://www.boxofficemojo.com/movies/?id=escapefromplanetearth.htm,"3,353 theaters"
531,https://www.boxofficemojo.com/movies/?id=turkeys.htm,"3,736 theaters"
532,https://www.boxofficemojo.com/movies/?id=evildead2013.htm,"3,025 theaters"
533,https://www.boxofficemojo.com/movies/?id=madeachristmas.htm,"2,194 theaters"
534,https://www.boxofficemojo.com/movies/?id=call2013.htm,"2,507 theaters"
535,https://www.boxofficemojo.com/movies/?id=gangstersquad.htm,"3,103 theaters"
536,https://www.boxofficemojo.com/movies/?id=internship.htm,"3,399 theaters"
537,https://www.boxofficemojo.com/movies/?id=snitch.htm,"2,511 theaters"
538,https://www.boxofficemojo.com/movies/?id=hauntedhouse.htm,"2,160 theaters"
539,https://www.boxofficemojo.com/movies/?id=augustosagecounty.htm,"$179,302"
540,https://www.boxofficemojo.com/movies/?id=malavita.htm,"3,091 theaters"
541,https://www.boxofficemojo.com/movies/?id=carrie2013.htm,"3,157 theaters"
542,https://www.boxofficemojo.com/movies/?id=ripd.htm,"2,852 theaters"
543,https://www.boxofficemojo.com/movies/?id=kevinhart2013.htm,892 theaters
544,https://www.boxofficemojo.com/movies/?id=scarymovie5.htm,"3,402 theaters"
545,https://www.boxofficemojo.com/movies/?id=deliveryman.htm,"3,036 theaters"
546,https://www.boxofficemojo.com/movies/?id=onedirection.htm,"2,735 theaters"
547,https://www.boxofficemojo.com/movies/?id=dallasbuyersclub.htm,"$260,865"
548,https://www.boxofficemojo.com/movies/?id=host2013.htm,"3,202 theaters"
549,https://www.boxofficemojo.com/movies/?id=21andover.htm,"2,771 theaters"
550,https://www.boxofficemojo.com/movies/?id=ironman3.htm,"4,253 theaters"
551,https://www.boxofficemojo.com/movies/?id=despicableme2.htm,"4,003 theaters"
552,https://www.boxofficemojo.com/movies/?id=gravity.htm,"3,820 theaters"
553,https://www.boxofficemojo.com/movies/?id=hobbit2.htm,"3,928 theaters"
554,https://www.boxofficemojo.com/movies/?id=oz.htm,"3,912 theaters"
555,https://www.boxofficemojo.com/movies/?id=thor2.htm,"3,841 theaters"
556,https://www.boxofficemojo.com/movies/?id=croods.htm,"4,065 theaters"
557,https://www.boxofficemojo.com/movies/?id=werethemillers.htm,"3,445 theaters"
558,https://www.boxofficemojo.com/movies/?id=greatgatsby2012.htm,"3,550 theaters"
559,https://www.boxofficemojo.com/movies/?id=identitythief.htm,"3,230 theaters"
560,https://www.boxofficemojo.com/movies/?id=wolverine2.htm,"3,924 theaters"
561,https://www.boxofficemojo.com/movies/?id=lonesurvivor.htm,"$90,872"
562,https://www.boxofficemojo.com/movies/?id=cloudy2.htm,"4,001 theaters"
563,https://www.boxofficemojo.com/movies/?id=wolfofwallstreet.htm,"2,557 theaters"
564,https://www.boxofficemojo.com/movies/?id=hangover3.htm,"3,565 theaters"
565,https://www.boxofficemojo.com/movies/?id=captainphillips.htm,"3,143 theaters"
566,https://www.boxofficemojo.com/movies/?id=pacificrim.htm,"3,285 theaters"
567,https://www.boxofficemojo.com/movies/?id=olympushasfallen.htm,"3,106 theaters"
568,https://www.boxofficemojo.com/movies/?id=elysium.htm,"3,284 theaters"
569,https://www.boxofficemojo.com/movies/?id=loneranger.htm,"3,904 theaters"
570,https://www.boxofficemojo.com/movies/?id=insidious2.htm,"3,155 theaters"
571,https://www.boxofficemojo.com/movies/?id=turbo.htm,"3,809 theaters"
572,https://www.boxofficemojo.com/movies/?id=whitehousedown.htm,"3,222 theaters"
573,https://www.boxofficemojo.com/movies/?id=safehaven.htm,"3,223 theaters"
574,https://www.boxofficemojo.com/movies/?id=bestman2.htm,"2,041 theaters"
575,https://www.boxofficemojo.com/movies/?id=diehard5.htm,"3,555 theaters"
576,https://www.boxofficemojo.com/movies/?id=jackthegiantkiller.htm,"3,525 theaters"
577,https://www.boxofficemojo.com/movies/?id=lastvegas.htm,"3,237 theaters"
578,https://www.boxofficemojo.com/movies/?id=prisoners.htm,"3,290 theaters"
579,https://www.boxofficemojo.com/movies/?id=waltermitty.htm,"2,922 theaters"
580,https://www.boxofficemojo.com/movies/?id=twelveyearsaslave.htm,"$923,715"
581,https://www.boxofficemojo.com/movies/?id=hanselandgretelwitchhunters.htm,"3,375 theaters"
